timestamp,stage,record_id,source,title,authors,year,venue,url,decision,reason,notes
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,GWise: A Graph-Structured Multi-Agent Framework for Service-Oriented and Generative-AI-Enabled Financial Trading Analytics,Hirad Rezaei; Fethi Rabhi; Amin Beheshti,2025,,https://openalex.org/W4414648481,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,Forecasting carbon market with a multi-agent system of large language model,Bangzhu Zhu; Jun Zhong,2025,,https://openalex.org/W4415002318,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,"FinSentio: A Modular LLM-Powered Financial Assistant for Investment Guidance, Risk Analysis, and Education",Yavuz Selim Sever; Başak Nehir Artan; Berna Danışman; Nuran Er; Murat Karakaya,2025,,https://openalex.org/W4415524104,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,Adaptive Sample Weighting with Regime-Aware Meta-Learning Framework for Financial Forecasting,Junkyu Jang; Taehwan Kim; Daesan Oh; Sung-Hyuk Park,2025,,https://openalex.org/W4416232944,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,Decision Alignment Protocols: Harmonising AI Agents for Comprehensive Market Assessment,Akinyemi Arabambi; Bisola Faith Kayode; Olamide Faroun; Fatimat Okeleye; Emereuwaonu Ezechukwu; Abiola Oludotun; Oluwatosin Oyeladun; Gabriel Aiyeetan,2025,,https://openalex.org/W4416924206,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,StockMARL: A Novel Multi-Agent Reinforcement Learning System to Dynamically Improve Trading Strategies,Peiyan Zou; Peer‐Olaf Siebers,2025,,https://openalex.org/W7117294878,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,AI Expectations and Market Stability,Matteo Muntoni,2025,,https://openalex.org/W7117299918,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,A Survey on the Optimization of Large Language Model-based Agents,Shangheng Du; Dan Wang; Jinxin Shi; Zhentao Xie; Xin Jiang; Yanhong Bai; Liang He,2026,,https://openalex.org/W7125602480,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,Multi-Agent LLM Framework for Formulaic Alpha Generation and Selection in Quantitative Trading,Qizhao Chen; Hiroaki Kawashima,2025,,https://openalex.org/W7134165979,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T14:13:02,snowball_title_metadata,,snowballing_round6,Marketing-AutoM3L: domain-aware automated machine learning for financial customer analytics,Ye Tian; Wenqian Shao; Zihan Deng,2026,,https://openalex.org/W7125776206,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:05,snowball_title_metadata,,snowballing_round6,"Large Language Models in equity markets: applications, techniques, and insights",Aakanksha Jadhav; Vishal Mirza,2025,,https://openalex.org/W4413745906,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:05,snowball_title_metadata,,snowballing_round6,"Large Language Models in Equity Markets: Applications, Techniques, and Insights",Aakanksha Jadhav; Vishal Mirza,2025,,https://openalex.org/W4409291602,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:05,snowball_title_metadata,,snowballing_round6,A bibliometric study on the role of artificial intelligence in enhancing investment decision-making processes,Mfaume Ismail Mahmoud; Arni Surwanti,2025,,https://openalex.org/W4414769178,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T14:13:05,snowball_title_metadata,,snowballing_round6,LLM-Guided Evolutionary Strategy Generation for Quantitative Trading,Di Zhang; Zhengyong Jiang; Qiong Ji; Hengyan Liu; Lei Zhu; Angelos Stefanidis,2025,,https://openalex.org/W7125919194,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T14:13:08,snowball_title_metadata,,snowballing_round6,Graph Combinatorial Optimization Problems for Blockchain Transaction Network Analysis,Michael Palk; Prof. Stefan Voß,2026,,https://openalex.org/W7124877333,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
